;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23
0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,125;2,0;0,0;21701,249999999993;0,0;0,0;5996,25;8865,0;0,0;0,0;0,0;0,0;125,0;1125,0;0,0
1;0,0;0,0;0,0;0,0;0,0625;0,06249999999999978;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4532,0625;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2;0,0;1,0;0,0;1,0;0,1875;0,0;0,0;0,0;0,125;0,0;0,0;0,0;1400,0625;425,5;0,0;488,1875;0,0;0,0;140,37499999999955;1421,25;0,0;40,875;0,0
3;0,0;0,0;0,0;0,0;13,125;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,0;0,0;0,0;291,0;0,0
4;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1427,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
5;0,0;0,0;0,0;0,0;3,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,49999999999909;0,0;0,0;0,0;0,0;0,0
6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;528,0625000000073;0,0;0,0;0,0;1763,4374999999995;0,0;0,0;157,0;0,0;0,0
7;3124,9999999999854;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,375;0,0;0,0;640,9375;0,0;0,0;0,0;341,2500000000073;39,499999999992724;0,0;0,0;0,0;0,0;0,0;0,0
8;0,0;1,0;0,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;169,0;111,5625;0,0;111,125;0,0;0,0;253,75
9;4375,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;156,25;1875,0;0,0
10;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;150,0;0,0;0,0;0,0;0,0;31,25
11;20624,999999999985;0,0;0,0;0,0;0,375;0,0;0,12499999999999997;0,0;0,0;0,0;0,0;0,0;0,0;885,75;293,0;0,0;0,0;0,0;62,5;0,0;100,0;31,249999999999545;0,0
12;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,0;36045,625;62567,375;590,9375;49658,375;0,0;0,0;152,75;1145,9999999999995;0,0;153,25;0,0;0,0
13;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1168,4375;0,0;0,0;0,0;0,0;94,59375;0,0;0,0
14;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;100,84375;0,0;82,5;0,0;29027,0;0,0;6020,0;0,0;3220,3125;0,0;0,0
15;0,0;1,0;1,0;0,0;0,1875;0,0;2,0;0,0;2,0;0,0;0,18749999999999994;19,343750000003638;17222,5625;0,0;0,0;5400,312499999996;11077,0;212,5;0,0;37,5;937,5;0,0;0,0
16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,125;22,4375;0,0;0,0;0,0;0,0;0,0;0,0;48,5;0,0;0,0
17;0,0;1,0;0,0;1,0;0,0625;0,0;0,0;0,06249999999999978;0,0;0,1875;0,0;0,0;1901,3125;0,0;47471,0;63,1875;0,0;822,375;130,06250000000045;0,0;1,0000000000004547;9510,375;35,4375
18;625,0;1,0;0,0;0,0;29,0;0,0;0,0;0,0;0,0;0,12499999999999978;0,0;0,0;573,1875;93,625;1444,25;0,0;0,0;1877,75;187,37500000000045;3,34375;66,09375;38,750000000000455;0,0
19;70000,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;29648,125;0,0;1944,0000000000036;2143,625;0,0;0,0;99,99999999999955;0,0;137,5;65,8125;18,1875;0,0
20;52500,0;0,0;0,0;0,0;10,0625;0,0;0,0;0,0;0,125;0,0;2,0;785,625;24861,56250000006;63446,0;370,4687500000291;6,906249999970896;17950,49999999997;2232,1875;3325,0;7389,75;0,0;23062,5;0,0
21;0,0;1,0;0,0;1,0;0,0;0,0;0,12499999999999997;0,0;0,0;0,125;0,125;0,0;0,0;10044,625;0,0;0,0;5802,28125;0,0;371,8125;297,5625;0,0;68,125;0,0
22;73125,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22240,0;0,0;22689,0;0,0;0,0;0,0;7685,0;0,0;205,6250000000009;0,0;0,0;0,0
23;6562,5;0,0;1,0;1,0;0,15625;0,0;0,0;0,125;0,125;0,125;2,0;59110,875;0,0;93765,37500000001;0,0;4716,0;5441,5;2269,0;0,0;6134,625000000015;250,0;0,0;0,0
24;1250,000000000029;0,0;1,0;0,0;0,0;0,1875;0,0;0,0;0,125;0,0;0,0;736,2500000000036;824,0625;0,0;0,0;35,0;0,0;0,0;125,0;49,4375;0,0;64,71875;0,0
25;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;365,0625000000073;0,0;0,0;0,0;0,0;0,0;0,0;0,0
26;5000,0;1,0;0,0;1,0;5,5;0,0;0,0;0,0;0,0;2,0;0,12500000000000003;2652,5625000000073;198,31250000000728;0,0;8,624999999992724;0,0;0,0;968,25;93,75;0,0;0,0;187,50000000000045;162,5
27;625,0000000000291;0,0;0,0;0,0;0,0;0,0;0,0;0,125;0,0;0,0;0,0;694,6250000000073;0,0;1101,5625000000036;0,0;0,0;0,0;19,249999999999545;680,6249999999995;0,0;0,0;0,0;1,8124999999990905
28;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,12499999999999956;1491,84375;0,0;0,0;0,0;0,0;0,0;0,0;186,5625;125,0;187,49999999999955;0,0;243,75000000000045
29;0,0;1,0;0,0;1,0;0,6875;0,0;0,0;0,125;0,0;0,125;0,125;3519,0;243,1875;6514,375;77911,0;0,0;0,0;0,0;1113,4375;217,9375;0,0;0,0;0,0
30;1875,0000000000582;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9264,5625;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
31;0,0;1,0;1,0;0,0;0,0;0,06249999999999999;0,0;0,0;0,0;0,0;0,0;0,0;490,3125;0,0;0,0;0,0;0,0;0,0;0,0;29,43750000000091;0,0;0,0;1030,3125
