;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23
0;;;;;;;;;;;;;;;;;;;;;;;
1;0,0;1,0;1,0;0,0;2,7835194087115855;1,8381017593250615;1,7508356215681666;0,0;1,7178910385512234;0,0;1,7233082379738764;0,18332834473639698;0,14733055559398428;0,12233720538617249;0,02461301381630776;0,17726704763687362;0,18456313083825965;0,1460554081599688;0,06124430495172359;0,01845118081076108;0,06140984354565382;0,05445831959519298;0,0
2;;;;;;;;;;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;;;;;;;;;;
4;;;;;;;;;;;;;;;;;;;;;;;
5;;;;;;;;;;;;;;;;;;;;;;;
6;0,07981836484934846;1,0;1,0;0,0;0,8564675103727956;1,8381017593250615;0,0;1,643377052090263;0,0;0,0;0,0;0,15980969249938565;0,14365409995531736;0,13280656221341708;0,13369953931382644;0,07830402215339827;0,09659835532840949;0,09858740050797896;0,08500233113053962;0,02967564913730736;0,09030859344949091;0,005445831959519309;0,055849160853957636
7;;;;;;;;;;;;;;;;;;;;;;;
8;;;;;;;;;;;;;;;;;;;;;;;
9;1,0376387430415301;0,0;0,0;0,0;0,6423506327795967;0,0;0,0;0,0;0,0;0,0;0,0;0,025771396704158067;0,02296650065636352;0,013614657161610033;0,02071423635409808;0,05311611896700552;0,08892587213116143;0,11085605479341631;0,06268608490452776;0,0;0,0;0,0;0,0
10;;;;;;;;;;;;;;;;;;;;;;;
11;;;;;;;;;;;;;;;;;;;;;;;
12;0,15963672969869697;0,0;0,0;0,0;0,21411687759319897;1,8381017593250615;0,0;0,0;0,0;0,0;0,0;0,3245604045300464;0,2640088514186718;0,2623480031273502;0,3201752125673212;0,20549062645159377;0,19132338673392402;0,14605540815996884;0,01880582547135832;0,0768799200448377;0,054185156069694554;0,03692274068554086;0,00493149323213754
13;;;;;;;;;;;;;;;;;;;;;;;
14;;;;;;;;;;;;;;;;;;;;;;;
15;;;;;;;;;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;;;;;;;;;
17;;;;;;;;;;;;;;;;;;;;;;;
18;;;;;;;;;;;;;;;;;;;;;;;
19;;;;;;;;;;;;;;;;;;;;;;;
20;;;;;;;;;;;;;;;;;;;;;;;
21;;;;;;;;;;;;;;;;;;;;;;;
22;0,0;0,0;1,0;0,0;2,141168775931989;0,0;0,0;0,0;0,0;0,0;0,0;0,23816014506674743;0,13329042871051566;0,2400613036152759;0,40062315727535613;0,12062298131802818;0,14010833965930014;0,008471213673278188;0,29719472853236595;0,15591247785093085;0,1749277455116639;0,03746732388149279;0,03815742888366422
23;;;;;;;;;;;;;;;;;;;;;;;
