;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23
0;0,0;0,0;0,0;0,0;0,0;0,0012467142396250797;0,0;0,0;0,0;0,0;0,0;211,73425844789017;0,0;0,0;0,0;0,0;93,37056585559912;0,0;0,0;0,0;0,0;0,0;0,0
1;0,0;0,0;0,0;1,0;0,02115477992651904;0,0;0,0;0,0;0,0;0,0;0,0;504,9546708634007;887,4120914369632;0,0;0,0;0,0;0,0;0,0;326,2973298124034;236,95450049809187;0,0;0,0;27,03222639590149
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;217,42485762952128;0,0;0,0;0,0;0,0;44,68992975418951;0,0;0,0;0,0;0,0;0,0;0,0
3;8650,109298758558;0,0;0,0;0,0;0,3665491685739539;0,00906849419674095;0,0;0,0;0,0;0,0;0,08649823734758755;0,0;13434,922651274159;0,0;15308,139499575685;0,0;0,0;234,51811176742376;3992,9819306368327;0,0;1812,5811128605196;2397,1614183799247;1117,4959531413951
4;0,0;0,0;0,0;0,0;0,003228121731744693;0,0029804340701057655;0,0;0,0;0,0;0,0;0,0;0,0;0,0;259,50847915862687;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;121,30594279818979
5;0,0;1,0;0,0;0,0;0,0;0,006160536104161743;0,0;0,0;0,0;0,0033648707144618983;0,0;0,0;0,0;0,0;0,0;0,0;0,0;157,277858801579;424,1250897948862;0,0;632,1483874785977;0,0;0,0
6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0050955299666384e-05;0,0;0,0;5,199572478886694e-05;0,0;0,0
7;0,0;0,0;0,0;0,0;1,2543438129993518;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2171,132829672184;3338,5039099609967;0,0;970,9182449008094;0,0;0,0
8;0,0;0,0;0,0;0,0;1,167551719305493e-06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
9;64,19279333340819;0,0;1,0;0,0;0,0006494305581838944;0,0;0,0;0,0;0,0;0,0;0,0;89,50471769145224;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
