;age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
0;0,0;0,0;0,17994971194340464;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,022829605458422;0,0;0,20397268987192144;0,0
1;0,0;1,0;0,017413982320831814;1,0;1,0;1,0;0,0;0,0;0,0;1,0;0,023559599137584625;0,0;0,0;0,0
2;0,08092846505967399;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,10389038403248428;1,0
3;0,09206433787967305;0,0;0,1087328848952328;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
4;0,0;1,0;0,19894859780273066;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,08078303589132532;0,0
5;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0
6;0,6150275193522523;0,0;0,39108035717262735;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,9949262764235889;0,0;0,0;1,0
7;0,37758344083509754;0,0;0,18962696953829788;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,19914892470936313;1,0
8;0,607832954999289;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,07740141830673686;0,0
9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4430377431433448;0,0;0,0;0,0
10;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,007407698711381805;0,0;0,0
11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4361177606386335;0,0;0,0;0,0
12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
13;0,022481976853640173;0,0;0,13041915570612728;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
15;0,7855970139507285;0,0;0,35210941828619724;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25679631724695673;0,0;0,0;0,0
17;0,11317409512446072;0,0;0,37174923183967307;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
18;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
20;0,0;0,0;0,19414817816721497;1,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0589227718762992;0,0;0,0;0,0
21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8843700240505017;0,0;0,0;0,0
22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
23;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
24;0,28886996294543194;0,0;0,38761377234612526;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,13480544838102623;1,0
25;0,0;0,0;0,00776336610667114;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
26;0,4898368035088716;0,0;0,12274917249382733;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
27;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4298083307330565;0,0;0,0;0,0
29;0,0;1,0;0,130991678698547;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07827123875554681;0,0
30;0,5040477135716497;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0177454551858158;0,0;0,0;0,0
31;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;3,357478073340303e-08;1,0
32;0,0;0,0;0,3332477546012741;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
33;0,1806410261479794;0,0;0,07397615046711925;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
34;0,3078840957197182;0,0;0,3384104367230306;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
35;0,23943153711484344;1,0;0,23022046997393272;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
36;0,23827299231613397;1,0;0,24139440227526465;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,11133863434175857;0,0
37;0,23622390352858563;0,0;0,24447079910605063;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
38;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
40;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
41;0,008459240595551698;0,0;0,05691565429207246;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,401340971347181;0,0;0,0;0,0
43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4382659928137138;0,0;0,0;0,0
45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07821537049108106;0,0
46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,4516815327995982;0,0;0,0;0,0
