;age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
0;0,0;0,0;18100,780971540487;0,0;0,0;1,0;0,0;1,0;0,0;0,0;5349,67622442142;0,0;2,6574002919481288;0,0
1;0,0;1,0;1751,6375904552115;1,0;1,0;1,0;0,0;0,0;0,0;1,0;123,22309277188708;0,0;0,0;0,0
2;1,0598017415476093;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,3535063788778885;1,0
3;1,2056319806307982;0,0;10937,223031017289;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
4;0,0;1,0;20011,84083337075;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0524588526869039;0,0
5;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0
6;8,054115886525246;0,0;39337,98954721249;0,0;0,0;1,0;0,0;0,0;1,0;0,0;5203,734246282303;0,0;0,0;1,0
7;4,94465807403499;0,0;19074,196923356125;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,594555236762943;1,0
8;7,959899199907941;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0084024078648781;0,0
9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7547,478743516389;0,0;0,0;0,0
10;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;3,2668000837538784;0,0;0,0
11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7511,285358341276;0,0;0,0;0,0
12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
13;0,29441356888892045;0,0;13118,601560597643;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
15;10,287815083675063;0,0;35417,980888013204;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1343,1143814802963;0,0;0,0;0,0
17;1,482075596300227;0,0;37393,51038241532;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
18;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
20;0,0;0,0;19528,976240504533;1,0;0,0;1,0;1,0;1,0;0,0;0,0;5538,45327312961;0,0;0,0;0,0
21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4625,495063895359;0,0;0,0;0,0
22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
23;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
24;3,78290740575175;0,0;38989,29272527195;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,7562745194411988;1,0
25;0,0;0,0;780,901441747963;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
26;6,414676184084641;0,0;12347,093317089602;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
27;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7478,285328839401;0,0;0,0;0,0
29;0,0;1,0;13176,190501280245;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0197346166819585;0,0
30;6,600775688411126;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;5323,084739691609;0,0;0,0;0,0
31;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;4,374195015088844e-07;1,0
32;0,0;0,0;33520,72392976351;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
33;2,3655913153105246;0,0;7441,112754568807;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
34;4,031907692774951;0,0;34040,02778028033;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
35;3,1354846509028107;1,0;23157,41579777506;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
36;3,1203128841526606;1,0;24281,37925952731;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,4505437938318053;0,0
37;3,093478965283346;0,0;24590,82785277156;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
38;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
40;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
41;0,11077830166092184;0,0;5725,031627262244;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7329,393319001239;0,0;0,0;0,0
43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0
44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7522,521195210129;0,0;0,0;0,0
